Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2JPFQe2iUeRxpaBCVWPBpx,"Foot of the Hill","Boxed In","Boxed In",2015-03-31,159066,40,true,murielkruize,2024-09-12T15:13:02Z,"","Nettwerk Music Group",0.688,0.644,4,-8.65,0,0.137,0.0085,0.549,0.231,0.555,172.286,4
spotify:track:1GTPRD8z9c7kVDqwGbn52f,"Hertz","Comfort To Me","Amyl and The Sniffers",2021-09-10,153800,58,false,murielkruize,2024-09-16T11:46:34Z,"riot grrrl,punk","Rough Trade",0.329,0.913,1,-2.624,0,0.104,0.00173,0.0000149,0.195,0.782,184.657,4
spotify:track:5SQX4pwdAOTsoAmLO6RqZY,"Muzzle","Open Mouth Open Heart","Destroy Boys",2021-10-08,65573,56,true,murielkruize,2024-09-16T11:48:59Z,"riot grrrl,queercore","Hopeless Records",0.378,0.969,10,-2.391,1,0.0833,0.0000291,0.0681,0.278,0.553,105.83,4
spotify:track:3whrhEqtsgoOrnV3jnGzdC,"In Spite of Ourselves","Welfare Jazz","Viagra Boys,Amy Taylor",2021-01-08,303405,0,false,murielkruize,2024-09-29T14:36:36Z,"post-punk,egg punk","YEAR0001",0.517,0.732,4,-7.988,0,0.0371,0.00138,0.117,0.555,0.452,140.475,4
spotify:track:2Bc27Zdsj0cIlba4xMs3Wa,"Flaunt","The Circus","Mick Jenkins",2020-01-10,141176,34,true,murielkruize,2024-09-30T12:01:43Z,"jazz rap","Cinematic Music Group",0.907,0.292,8,-12.389,0,0.189,0.29,0.00000659,0.101,0.369,101.966,4
spotify:track:5jyj2XKWILHQxDoz59ddCT,"Billie Toppy","Billie Toppy","Men I Trust",2022-09-28,195289,63,false,murielkruize,2024-10-11T13:13:38Z,"bedroom pop,indie pop","Independent",0.676,0.685,7,-11.396,1,0.0616,0.547,0.817,0.107,0.621,168.996,4
spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla Sexyy Red & Lil Wayne)","CHROMAKOPIA","Tyler The Creator,GloRilla,Sexyy Red,Lil Wayne",2024-10-28,255915,85,true,murielkruize,2024-10-30T14:04:54Z,"rap,hip hop","Columbia",0.505,0.812,1,-3.986,1,0.461,0.285,0,0.444,0.664,80.09,4
spotify:track:7hrFCoyWwKep7qp1lP4oga,"Back On My BS","THE BIGGEST","BigXthaPlug",2023-12-01,94426,78,true,murielkruize,2024-11-13T18:53:39Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.804,0.573,9,-8.654,1,0.33,0.238,0.00817,0.372,0.701,121.961,4
spotify:track:7iUOxgnRl2NUYln5nQXhCw,"Ne Touche Pas Moi","Ultra Mono","IDLES",2020-09-25,153660,1,false,murielkruize,2024-11-13T19:10:57Z,"post-punk,punk,noise rock","Partisan Records",0.527,0.973,11,-2.96,0,0.0498,0.000214,0,0.455,0.61,91.047,4
spotify:track:6f1S3mOpU4TeoTZOJCmRXl,"King Bromeliad","King Bromeliad / Montparnasse","Floating Points",2014-06-23,532499,0,false,murielkruize,2024-11-23T17:10:29Z,"idm,gnawa","Eglo Records",0.896,0.471,1,-10.391,1,0.0766,0.00477,0.874,0.0824,0.282,114.936,4
spotify:track:3P5FUlYdeVrm4YJfcW4Gc1,"Right Round The Clock","925","Sorry",2020-03-27,244866,37,true,murielkruize,2024-12-10T11:02:44Z,"","Domino Recording Co",0.63,0.714,4,-4.999,0,0.027,0.0456,0.02,0.0793,0.591,100.008,4
spotify:track:77U8rlGHH5wF8OIeY9fMf0,"Dum Dum Boys","I Moron","The Lovely Eggs",2021-07-09,325500,10,false,murielkruize,2025-01-19T14:35:12Z,"","The Lovely Eggs",0.679,0.802,7,-5.42,0,0.027,0.0576,0,0.145,0.767,80.017,4
spotify:track:61vp2Gh0Ggz9tWHqe8vEQQ,"GTFO","Alligator Bites Never Heal","Doechii,Fetish",2024-08-30,160824,58,true,murielkruize,2025-02-06T15:48:45Z,"","Top Dawg Entertainment/Capitol Records",0.737,0.616,6,-5.913,0,0.0579,0.0365,0.00000101,0.0968,0.319,157.01,4
spotify:track:2dKkVF2m160z0RNDN2dddc,"NISSAN ALTIMA","Alligator Bites Never Heal","Doechii",2024-08-30,126832,80,true,murielkruize,2025-02-06T15:48:57Z,"","Top Dawg Entertainment/Capitol Records",0.974,0.711,11,-5.206,0,0.194,0.0988,0.0000392,0.0888,0.328,117.038,4
spotify:track:6mrRJpEOqNEKygu4fesH1e,"Centurion (feat. Vince Staples)","Doris","Earl Sweatshirt,Vince Staples",2013-08-16,183960,44,true,murielkruize,2025-03-02T03:09:03Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.348,0.796,7,-8.266,1,0.485,0.0655,0,0.279,0.573,166.224,4
spotify:track:0PWP4LIOI5xjVkaWqES7ek,"Headstone","Vacation In Hell","Flatbush Zombies",2018-04-06,258765,49,true,murielkruize,2025-03-03T10:14:27Z,"","Glorious Dead Recordings",0.792,0.665,10,-5.676,0,0.1,0.0196,0.00000508,0.597,0.786,90.001,4
spotify:track:2NoKRHt8LVpnQMVl3TPwvu,"Tity and Dolla (feat. Hugh Augustine & Jay Rock)","The Sun's Tirade","Isaiah Rashad,Hugh Augustine,Jay Rock",2016-09-02,298035,56,true,murielkruize,2025-03-03T12:17:18Z,"","Top Dawg Entertainment",0.717,0.602,0,-9.441,0,0.323,0.324,0.000011,0.0923,0.539,124.003,4
spotify:track:6Hr77eZSmaVGgH0vVulMUH,"Bounce","3001: A Laced Odyssey","Flatbush Zombies",2016-03-11,241520,53,true,murielkruize,2025-03-03T12:26:42Z,"","Glorious Dead Recordings",0.628,0.618,5,-8.4,0,0.313,0.0113,0,0.109,0.362,110.007,4
spotify:track:4JvTUper6kKrGUuOPsdhI2,"THE SHINING","Vince Staples","Vince Staples",2021-07-09,160000,45,true,murielkruize,2025-03-03T14:02:30Z,"","Blacksmith Recordings/Motown Records",0.845,0.392,10,-11.643,0,0.0638,0.0357,0.0021,0.134,0.266,132.054,4
spotify:track:4OKXvqtfwlvY2fYJ2lzHPH,"Yonkers","Goblin","Tyler The Creator",2011-05-09,249333,0,true,murielkruize,2025-03-06T12:25:50Z,"","XL Recordings",0.712,0.759,11,-5.397,1,0.334,0.016,0.0808,0.217,0.738,79.103,4
spotify:track:228nYWqXzsBS9Ha0SIpM7q,"Wool (feat. Vince Staples)","I Don't Like Shit I Don't Go Outside: An Album by Earl Sweatshirt","Earl Sweatshirt,Vince Staples",2015-03-23,153120,47,true,murielkruize,2025-03-06T12:27:11Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.732,0.473,1,-7.197,1,0.271,0.347,0,0.366,0.394,47.811,4
spotify:track:7ksRhRXztNfSwm8W7uFq1f,"Norf Norf","Summertime '06","Vince Staples",2015-06-30,183159,0,true,murielkruize,2025-03-06T12:33:49Z,"","Universal Music Group",0.924,0.543,7,-6.612,1,0.0854,0.432,0.0000732,0.11,0.104,99.997,4
spotify:track:7odIekt1GqLVEAAWdnd9mJ,"In the Bag","GO:OD AM","Mac Miller",2015-09-18,275506,51,true,murielkruize,2025-03-06T12:39:14Z,"","Warner Records",0.717,0.634,1,-6.887,1,0.409,0.301,0,0.396,0.564,143.812,4
spotify:track:53C1cEmECQhFybYyArzBBO,"Lost Boys","Banco","Sir Michael Rocks,Mac Miller,Trinidad James",2014-07-29,339999,0,true,murielkruize,2025-03-06T12:41:54Z,"","6 Cell Phones",0.719,0.569,1,-6.896,1,0.299,0.0161,0,0.136,0.438,160.053,4
spotify:track:6V81K1OcvYgHEnCA6A2Qx9,"Start a Riot","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Duckwrth,Shaboozey",2018-12-14,171466,65,false,murielkruize,2025-03-06T12:47:50Z,"","Universal Records",0.728,0.727,2,-3.585,1,0.206,0.0128,0,0.0882,0.891,143.144,4
