Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:45NSb2Dm4QqZvhNSQke9Pr,"Roaming","On Hold","Photay",2021-03-05,290000,21,false,,2021-10-20T18:30:59Z,"","Mexican Summer",0.359,0.143,0,-20.866,1,0.0389,0.936,0.942,0.431,0.0368,120.03,4
spotify:track:4fvdvPzBIy9FGGqrNCM0lT,"Natura Sophia","Natura Sophia","Isaac Symonds,Yaehsun",2021-04-16,243414,30,false,,2021-10-20T18:30:59Z,"","Crystal Math Music",0.224,0.195,6,-24.149,1,0.0398,0.684,0.909,0.0996,0.0361,115.064,4
spotify:track:7Hb2gkeLV61TAWS5JSoFKw,"These Kids Aren't Lovin' It","Things Our Bodies Used To Have","Good Willsmith",2016-02-19,121861,11,false,,2021-10-20T18:30:59Z,"shibuya-kei,drone","Umor-Rex",0.199,0.0503,2,-18.887,0,0.0454,0.772,0.823,0.111,0.0364,127.909,4
spotify:track:3KzzhhPZO43dcFURJFT8e3,"Dawn Thru the Marble Parthenon","Fluid World Building 101 With Shaman Bambu","Dustin Wong",2018-09-14,268000,7,false,,2021-10-20T18:30:59Z,"shibuya-kei,experimental","Hausu Mountain",0.516,0.241,4,-20.707,0,0.0417,0.919,0.673,0.0802,0.308,78.584,4
spotify:track:5Dmh26EMqtKqNosfzJdyTH,"Kazakhstan - Edit","Kazakhstan (Edit)","Brian Eno",2018-04-20,275382,11,false,,2021-10-20T18:30:59Z,"ambient,krautrock,art rock,minimalism,drone,glam rock,space music","UMC (Universal Music Catalogue)",0.101,0.19,0,-19.881,0,0.0439,0.29,0.919,0.0964,0.034,73.011,3
spotify:track:4MzEIbhUO6BK8Gaw2lvBgU,"Just Be","The Art of Meditation","Jeremiah Fraites,Superposition,Formless,Ram Dass",2022-09-09,518155,32,false,,2022-06-22T18:50:33Z,"spoken word,glitch","Formless",0.317,0.215,0,-18.3,1,0.0422,0.937,0.00806,0.11,0.372,138.94,4
spotify:track:1XqNsMxAq5hHpr35djllcJ,"Deipkier","Erratics & Unconformities","Craven Faults",2020-01-10,475379,35,false,,2021-10-20T18:30:59Z,"krautrock,ambient","The Leaf Label",0.367,0.283,2,-17.744,1,0.0326,0.0223,0.882,0.0867,0.0259,159.995,4
spotify:track:4xPbiTndGD1qA52NsXSova,"New (Part 1)","full/new","Emily A. Sprague",2019-03-29,940000,12,false,,2021-10-20T18:30:59Z,"ambient,drone","RVNG Intl.",0.214,0.0882,7,-21.703,1,0.0421,0.987,0.951,0.0495,0.032,136.003,5
spotify:track:5U0XIPwDYYPbrxkjvLqT6L,"Kinematic Wave","Initial Sounds","Field Works,Kaitlyn Aurelia Smith",2018-10-12,532000,19,false,,2021-10-20T18:30:59Z,"ambient,neoclassical,drone,art pop,experimental","Temporary Residence Ltd.",0.259,0.452,0,-20.093,1,0.0494,0.786,0.891,0.102,0.136,91.556,3
spotify:track:1VXkNxE0szN2MNsk4x7P8C,"Nychthemera in A Major","Nothing New Under the Sun","Time Binding Ensemble",2021-03-12,220500,11,false,,2021-10-20T18:30:59Z,"ambient,drone,indie electronic","Kit Records",0.212,0.249,5,-15.673,1,0.0402,0.978,0.879,0.19,0.0382,118.718,4
spotify:track:0YUMcaRmEQEYYVIQ2aeSHz,"Stranded","Deep Strand","Landon Caldwell",2021-03-12,96000,3,false,,2021-10-20T18:30:59Z,"ambient,drone","Trouble In Mind Records",,,,,,,,,,,,
spotify:track:23mrceVsUn1KdfYlvOXK4C,"Primo","Chameleon","Anthony Naples",2021-09-03,172036,20,false,,2021-10-20T18:30:59Z,"dub techno,lo-fi house,idm","ANS Recordings",0.493,0.515,0,-15.75,1,0.473,0.839,0.909,0.0918,0.256,171.925,4
spotify:track:3GqCa4d3FyV6THZMofy11d,"Full Panther","Long Stories","Amon Tobin",2019-10-25,203255,32,false,,2021-10-20T18:30:59Z,"idm,trip hop,nu jazz,downtempo","Alpha Pup",0.882,0.159,2,-15.175,1,0.107,0.961,0.868,0.102,0.549,109.338,4
spotify:track:0Yd9nY8GQExedAjm18b0Wr,"The Quaking Mess","Solar Bridge","Emeralds,Steve Hauschildt,Mark McGuire,Imaginary Softwoods",2022-09-30,855493,11,false,,2024-01-11T03:33:09Z,"drone,indorock,ambient,idm,space music,post-rock","Ghostly International",0.167,0.0951,11,-16.561,0,0.042,0.488,0.367,0.146,0.0333,127.39,1
spotify:track:5nihxnUMrvUAY7NweeNPbT,"Moderato","outside of your lifetime","Astrid Sonne",2021-09-22,237187,40,false,,2021-10-20T18:30:59Z,"experimental,ambient","Escho",0.156,0.141,5,-14.979,0,0.0368,0.84,0.957,0.107,0.0285,56.811,4
