Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:03W2WiY9OSnUI4F9dy9L60,"Watermelon","Dinner in America Soundtrack","John + Jane Q. Public",2022-05-31,110110,76,true,126557914,2024-10-26T05:16:57Z,"","Best & Final Releasing, LLC",0.616,0.788,4,-4.789,0,0.0281,0.00103,0,0.256,0.55,79.993,4
spotify:track:51G4UdHXjcNrdLueS1ohzU,"Purge The Poison (feat. Pussy Riot)","Purge The Poison (feat. Pussy Riot)","MARINA,Pussy Riot",2021-05-05,195253,38,false,126557914,2024-10-26T17:20:18Z,"riot grrrl,queercore,hyperpop","Atlantic Records",0.583,0.823,0,-4.542,1,0.0592,0.0531,0,0.127,0.501,140.013,4
spotify:track:2e2yKavdT6WQzzMHwNtPFa,"In The Yuma (feat. Aatig)","In The Yuma (feat. Aatig)","Chris Lake,Aatig",2022-11-11,156215,65,false,12139169220,2024-10-26T21:27:56Z,"tech house,house,bass house","Black Book Records/Astralwerks",0.83,0.897,1,-4.796,0,0.0626,0.000251,0.779,0.132,0.936,126.028,4
spotify:track:1nF8U0WE5KNsy6tTYhdpKx,"On the low","Believe In Spring","Clement Bazin",2024-02-09,167626,26,false,12139169220,2024-10-26T21:28:22Z,"french house,french indie pop","Nowadays Records",0.676,0.733,10,-7.605,0,0.0461,0.0176,0.759,0.145,0.625,105.979,4
spotify:track:1uhzp4G1HWWB9dxYi7EpCl,"Joy Boy","Candy","A/S/L",2024-03-27,176000,37,false,12139169220,2024-10-26T21:28:29Z,"","Future Gods",0.826,0.591,8,-10.23,1,0.136,0.0521,0.579,0.102,0.753,120.021,4
spotify:track:6B0LhRkxeoj0uoOdljbjAw,"We Always Dance - Dub","We Always EP","Bosq,Felicia Douglass",2023-04-28,202845,25,false,12139169220,2024-10-26T21:28:39Z,"disco house,nu disco","Bacalao",0.848,0.809,4,-6.516,0,0.0539,0.0428,0.836,0.246,0.446,115.008,4
spotify:track:1LXCFv8WJR8wA4bNWvu8DF,"Ye Kou Si Kuo - Star Feminine Band Cover","Ye Kou Si Kuo Remixes EP","Naive New Beaters,Star Feminine Band",2024-10-10,184250,1,false,12139169220,2024-10-26T21:28:50Z,"french indie pop","Universal Music Division Capitol Music France",0.885,0.704,4,-7.466,0,0.126,0.208,0,0.323,0.759,115.279,4
spotify:track:2LKe14uoYT7UrIGswhksmq,"Pascià - Dub","Pascià","V.I.C.A.R.I.",2016-04-15,367432,52,false,12139169220,2024-10-26T21:33:09Z,"rally house","Robsoul",0.785,0.583,9,-11.59,1,0.121,0.00847,0.731,0.0716,0.945,124.007,4
spotify:track:17E3lZxFJnO49Gb0tdgVn0,"Joy","Joy","salute",2021-09-17,281381,50,false,12139169220,2024-10-26T21:33:18Z,"uk garage,stutter house","SIGNAL >> SUPPLY",0.663,0.971,4,-3.014,1,0.0771,0.0204,0.00379,0.0669,0.683,132.049,4
spotify:track:5PVJid6BxI6vLNgVWWf8I7,"Young Hearts Run Free (2023 Edit)","Young Hearts Run Free (2023 Edit)","Candi Staton,Benji La Vida",2023-02-24,212689,53,false,12139169220,2024-10-26T21:33:25Z,"","Warner Records",0.646,0.921,6,-4.122,1,0.154,0.0063,0.0000208,0.401,0.683,127.847,4
spotify:track:5zuex7tbGFz0gSHlrMvQdu,"COULD BE WRONG","COULD BE WRONG","LOSTBOYJAY",2022-12-02,186046,75,false,12139169220,2024-10-26T21:41:38Z,"rally house,house","Polydor Records",0.875,0.772,0,-8.472,1,0.111,0.0233,0.0016,0.316,0.826,129.024,4
spotify:track:7K2yIbJIanAThF37SlxPey,"Changes","Changes","Kungs,Shadow Child",2023-08-10,304615,36,false,12139169220,2024-10-26T21:42:34Z,"tech house","Universal Music Division Island Def Jam",0.791,0.712,0,-4.127,0,0.0612,0.00588,0.603,0.0643,0.352,130.012,4
spotify:track:4i7HrBTsaocmoNPoifG7Bd,"I Look to You","Illumination","Miami Horror,Kimbra",2010,233229,56,false,12139169220,2024-10-26T21:42:44Z,"nu disco,electroclash,indie dance","Nettwerk Music Group",0.604,0.872,4,-5.023,0,0.103,0.0696,0.0176,0.0484,0.473,118.026,4
spotify:track:3iB7lzsBC7PdJLU9k2nttT,"Vamos a la Playa - 1983","Best of Righeira (Le meilleur des annees 80)","Righeira",2012,217327,54,false,12139169220,2024-10-26T21:42:51Z,"italo disco,italo dance","La Bionda Music",0.944,0.73,9,-9.527,0,0.0457,0.162,0.000699,0.114,0.864,128.967,4
spotify:track:5e9ZQnETo6sg2Js7pDddYE,"Vocis tripudio","Richard Cœur de Lion troubadours et trouvères","Anonymous,Alla Francesca,Emmanuel Bonnardot,Raphaël Boulay,Pierre Hamon,Brigitte Lesne",1996-01-01,85773,3,false,12139169220,2024-10-26T21:43:59Z,"medieval,gregorian chant,chamber music,opera","naïve classique",0.422,0.551,3,-14.448,1,0.0277,0.709,0.776,0.323,0.229,90.255,4
spotify:track:43kWIqzAQSluGMe5a5yr87,"Gilded Lamp of the Cosmos","Behold & See","Ultimate Spinach",1968-08-01,184826,31,false,12139169220,2024-10-26T21:45:50Z,"psychedelic rock,acid rock","Iris Music Group",0.624,0.327,2,-9.121,1,0.0265,0.573,0.000195,0.179,0.647,95.915,4
spotify:track:6SKHCNr72Dzc52nXu7QPQQ,"Tomorrow","Wake Up...It's Tomorrow","Strawberry Alarm Clock",1968-01-01,133813,32,false,12139169220,2024-10-26T21:46:40Z,"psychedelic rock,acid rock,baroque pop","Geffen",0.511,0.698,4,-9.389,0,0.048,0.0186,0.000243,0.64,0.914,147.491,4
spotify:track:77LqKLpqMUiXqqrnrZx7hX,"Starvation","Power Plant","The Golden Dawn",1967,172946,1,false,12139169220,2024-10-26T21:47:32Z,"acid rock,psychedelic rock,garage rock,jangle pop","Charly",0.554,0.483,9,-20.442,1,0.0319,0.317,0.955,0.222,0.932,127.628,4
spotify:track:56GZlxffSRSuTIPg0naj2t,"Nam Myo Renge Kyo","Music Emporium","Music Emporium",2001-06-21,157333,28,false,12139169220,2024-10-26T21:48:49Z,"psychedelic rock,acid rock","Sundazed Music / Modern Harmonic",0.478,0.614,4,-7.252,0,0.0386,0.0251,0.0000379,0.0767,0.376,91.079,4
